JournalName|StartNodeID|EndNodeID|Operation|Color|Purpose|OperationArgument|AutoDesignName|VideoTime|VideoFrame|AudioTime|AudioFrame
3a6ea0353897d4ea3fdf86bdbcfe0cf8|3a6ea0353897d4ea3fdf86bdbcfe0cf8_01|3a6ea0353897d4ea3fdf86bdbcfe0cf8_08|CopyPaste|244 253 0||||[[5066.66666667,8466.66666667]]|[[305,508]]|[]|[]
3a6ea0353897d4ea3fdf86bdbcfe0cf8|3a6ea0353897d4ea3fdf86bdbcfe0cf8_15|3a6ea0353897d4ea3fdf86bdbcfe0cf8_22|AntiForensicCopyExif|255 138 0||||[]|[]|[]|[]
3a6ea0353897d4ea3fdf86bdbcfe0cf8|3a6ea0353897d4ea3fdf86bdbcfe0cf8_03|3a6ea0353897d4ea3fdf86bdbcfe0cf8_10|TimeAlterationWarp|0 255 132||||[[5083.33333333,5150.0]]|[[306,308]]|[]|[]
3a6ea0353897d4ea3fdf86bdbcfe0cf8|3a6ea0353897d4ea3fdf86bdbcfe0cf8_03|3a6ea0353897d4ea3fdf86bdbcfe0cf8_05|AntiForensicCopyExif|0 255 6||||[]|[]|[]|[]
3a6ea0353897d4ea3fdf86bdbcfe0cf8|3a6ea0353897d4ea3fdf86bdbcfe0cf8_10|3a6ea0353897d4ea3fdf86bdbcfe0cf8_20|RemoveCamFingerprintPRNU|255 12 0||||[]|[]|[]|[]
3a6ea0353897d4ea3fdf86bdbcfe0cf8|3a6ea0353897d4ea3fdf86bdbcfe0cf8_10|3a6ea0353897d4ea3fdf86bdbcfe0cf8_17|AntiForensicCopyExif|255 0 114||||[]|[]|[]|[]
3a6ea0353897d4ea3fdf86bdbcfe0cf8|3a6ea0353897d4ea3fdf86bdbcfe0cf8_20|3a6ea0353897d4ea3fdf86bdbcfe0cf8_25|AntiForensicCopyExif|255 0 240||||[]|[]|[]|[]
3a6ea0353897d4ea3fdf86bdbcfe0cf8|3a6ea0353897d4ea3fdf86bdbcfe0cf8|3a6ea0353897d4ea3fdf86bdbcfe0cf8_25|Donor|||||[]|[]|[]|[]
3a6ea0353897d4ea3fdf86bdbcfe0cf8|3a6ea0353897d4ea3fdf86bdbcfe0cf8|3a6ea0353897d4ea3fdf86bdbcfe0cf8_01|OutputAVI|144 0 255||||[]|[]|[]|[]
3a6ea0353897d4ea3fdf86bdbcfe0cf8|3a6ea0353897d4ea3fdf86bdbcfe0cf8|3a6ea0353897d4ea3fdf86bdbcfe0cf8_05|Donor|||||[]|[]|[]|[]
3a6ea0353897d4ea3fdf86bdbcfe0cf8|3a6ea0353897d4ea3fdf86bdbcfe0cf8|3a6ea0353897d4ea3fdf86bdbcfe0cf8_22|Donor|||||[]|[]|[]|[]
3a6ea0353897d4ea3fdf86bdbcfe0cf8|3a6ea0353897d4ea3fdf86bdbcfe0cf8|3a6ea0353897d4ea3fdf86bdbcfe0cf8_17|Donor|||||[]|[]|[]|[]
3a6ea0353897d4ea3fdf86bdbcfe0cf8|3a6ea0353897d4ea3fdf86bdbcfe0cf8|3a6ea0353897d4ea3fdf86bdbcfe0cf8_12|Donor|||||[]|[]|[]|[]
3bd49163a9d7661d83236132686c8ae6|3bd49163a9d7661d83236132686c8ae6_05|3bd49163a9d7661d83236132686c8ae6_06|AntiForensicCopyExif|146 36 73||||[]|[]|[]|[]
3bd49163a9d7661d83236132686c8ae6|MainSequence|3bd49163a9d7661d83236132686c8ae6_05|Donor|||||[]|[]|[]|[]
3bd49163a9d7661d83236132686c8ae6|AddAudio|MainSequence|Donor|||||[]|[]|[]|[]
3bd49163a9d7661d83236132686c8ae6|3bd49163a9d7661d83236132686c8ae6|3bd49163a9d7661d83236132686c8ae6_06|Donor|||||[]|[]|[]|[]
3bd49163a9d7661d83236132686c8ae6|3bd49163a9d7661d83236132686c8ae6|3bd49163a9d7661d83236132686c8ae6_05|AddAudioSample|182 109 219||||[]|[]|[[0.0246458333333,19776.0]]|[[0.0246458333333,19776.0]]
3bd49163a9d7661d83236132686c8ae6|3bd49163a9d7661d83236132686c8ae6|3bd49163a9d7661d83236132686c8ae6_OutputAVI|OutputAVI|36 73 146||||[]|[]|[]|[]
3bd49163a9d7661d83236132686c8ae6|a388d8d5c7f74e2d2f3183bcb8d0abf6_OutputAVI|AddAudio|AudioSample|109 219 182||||[]|[]|[]|[]
3bd49163a9d7661d83236132686c8ae6|3bd49163a9d7661d83236132686c8ae6_OutputAVI|MainSequence|AddAudioSample|219 182 109||||[]|[]|[]|[]
3bd49163a9d7661d83236132686c8ae6|a388d8d5c7f74e2d2f3183bcb8d0abf6|a388d8d5c7f74e2d2f3183bcb8d0abf6_OutputAVI|OutputAVI|73 146 36||||[]|[]|[]|[]
42d061dee4eb2655ab976fd6c8c56d33|42d061dee4eb2655ab976fd6c8c56d33_19|42d061dee4eb2655ab976fd6c8c56d33_29|AntiForensicEditExif|0 90 255||||[]|[]|[]|[]
42d061dee4eb2655ab976fd6c8c56d33|42d061dee4eb2655ab976fd6c8c56d33_14|42d061dee4eb2655ab976fd6c8c56d33_24|AntiForensicEditExif|0 180 255||||[]|[]|[]|[]
42d061dee4eb2655ab976fd6c8c56d33|42d061dee4eb2655ab976fd6c8c56d33_17|42d061dee4eb2655ab976fd6c8c56d33_26|AntiForensicCopyExif|0 255 240||||[]|[]|[]|[]
42d061dee4eb2655ab976fd6c8c56d33|42d061dee4eb2655ab976fd6c8c56d33_10|42d061dee4eb2655ab976fd6c8c56d33_22|RemoveCamFingerprintPRNU|0 255 150||||[]|[]|[]|[]
42d061dee4eb2655ab976fd6c8c56d33|42d061dee4eb2655ab976fd6c8c56d33_10|42d061dee4eb2655ab976fd6c8c56d33_19|AntiForensicCopyExif|0 255 60||||[]|[]|[]|[]
42d061dee4eb2655ab976fd6c8c56d33|42d061dee4eb2655ab976fd6c8c56d33_03|42d061dee4eb2655ab976fd6c8c56d33_10|TimeAlterationWarp|30 255 0||||[[4933.33333333,5066.66666667]]|[[149,151]]|[]|[]
42d061dee4eb2655ab976fd6c8c56d33|42d061dee4eb2655ab976fd6c8c56d33_03|42d061dee4eb2655ab976fd6c8c56d33_05|AntiForensicCopyExif|120 255 0||||[]|[]|[]|[]
42d061dee4eb2655ab976fd6c8c56d33|42d061dee4eb2655ab976fd6c8c56d33|42d061dee4eb2655ab976fd6c8c56d33_19|Donor|||||[]|[]|[]|[]
42d061dee4eb2655ab976fd6c8c56d33|42d061dee4eb2655ab976fd6c8c56d33|42d061dee4eb2655ab976fd6c8c56d33_14|Donor|||||[]|[]|[]|[]
42d061dee4eb2655ab976fd6c8c56d33|42d061dee4eb2655ab976fd6c8c56d33|42d061dee4eb2655ab976fd6c8c56d33_31|Donor|||||[]|[]|[]|[]
42d061dee4eb2655ab976fd6c8c56d33|42d061dee4eb2655ab976fd6c8c56d33|42d061dee4eb2655ab976fd6c8c56d33_26|Donor|||||[]|[]|[]|[]
42d061dee4eb2655ab976fd6c8c56d33|42d061dee4eb2655ab976fd6c8c56d33|42d061dee4eb2655ab976fd6c8c56d33_01|OutputAVI|210 255 0||||[]|[]|[]|[]
42d061dee4eb2655ab976fd6c8c56d33|42d061dee4eb2655ab976fd6c8c56d33|42d061dee4eb2655ab976fd6c8c56d33_05|Donor|||||[]|[]|[]|[]
42d061dee4eb2655ab976fd6c8c56d33|42d061dee4eb2655ab976fd6c8c56d33_01|42d061dee4eb2655ab976fd6c8c56d33_03|SelectCutFrames|255 210 0||||[[4900.0,4933.33333333]]|[[148,149]]|[]|[]
42d061dee4eb2655ab976fd6c8c56d33|42d061dee4eb2655ab976fd6c8c56d33_01|42d061dee4eb2655ab976fd6c8c56d33_08|CopyPaste|255 120 0||||[[4900.0,8466.66666667]]|[[148,254]]|[]|[]
42d061dee4eb2655ab976fd6c8c56d33|42d061dee4eb2655ab976fd6c8c56d33_05|42d061dee4eb2655ab976fd6c8c56d33_12|AntiForensicEditExif|255 30 0||||[]|[]|[]|[]
42d061dee4eb2655ab976fd6c8c56d33|42d061dee4eb2655ab976fd6c8c56d33_08|42d061dee4eb2655ab976fd6c8c56d33_14|AntiForensicCopyExif|255 0 60||||[]|[]|[]|[]
42d061dee4eb2655ab976fd6c8c56d33|42d061dee4eb2655ab976fd6c8c56d33_08|42d061dee4eb2655ab976fd6c8c56d33_17|TimeAlterationWarp|255 0 150||||[[8466.66666667,8600.0]]|[[255,257]]|[]|[]
42d061dee4eb2655ab976fd6c8c56d33|42d061dee4eb2655ab976fd6c8c56d33_22|42d061dee4eb2655ab976fd6c8c56d33_31|AntiForensicCopyExif|255 0 240||||[]|[]|[]|[]
42d061dee4eb2655ab976fd6c8c56d33|42d061dee4eb2655ab976fd6c8c56d33_31|42d061dee4eb2655ab976fd6c8c56d33_34|AntiForensicEditExif|180 0 255||||[]|[]|[]|[]
4a47018f2029a047659fa58cc17beb2f|Cutout_blue|0b8860892ff88122e9344ad68ac74752_Final_159_blue_sign|Donor|||||[]|[]|[]|[]
4a47018f2029a047659fa58cc17beb2f|cee1b99e1d5e48c1e8b87303313cbb40|_VID0006|OutputPng|113 28 199||||[]|[]|[]|[]
4a47018f2029a047659fa58cc17beb2f|4a47018f2029a047659fa58cc17beb2f|Uncompressed_0159|OutputAVI|227 56 142||||[]|[]|[]|[]
4a47018f2029a047659fa58cc17beb2f|_VID0004|Cutout_blue|SelectRegion|85 85 85||man-made object||[]|[]|[]|[]
4a47018f2029a047659fa58cc17beb2f|_VID0006|Cutout_red|SelectRegion|199 113 28||natural object||[]|[]|[]|[]
4a47018f2029a047659fa58cc17beb2f|Red Sign|0b8860892ff88122e9344ad68ac74752_Final_159_blue_sign|PasteImageSpliceToFrames|56 142 227|add|man-made object||[[0.0,10944.2666667]]|[[1,328]]|[]|[]
4a47018f2029a047659fa58cc17beb2f|Uncompressed_0159|Red Sign|PasteImageSpliceToFrames|170 170 170|add|natural object||[[0.0,10944.2666667]]|[[1,328]]|[]|[]
4a47018f2029a047659fa58cc17beb2f|0b8860892ff88122e9344ad68ac74752_Final_159_blue_sign|youtube-0b8860892ff88122e9344ad68ac74752_final.mov_22 - 1280x720 (hd720)|SocialMedia|28 199 113||||[]|[]|[]|[]
4a47018f2029a047659fa58cc17beb2f|Cutout_red|Red Sign|Donor|||||[]|[]|[]|[]
4a47018f2029a047659fa58cc17beb2f|4a1a1607319a7d592c78bbaf341a366e|_VID0004|OutputPng|142 227 56||||[]|[]|[]|[]
523635bc83c6908933e5e0087ac247a1|02_Uncompressed|Final_Camera_Movement|CameraMovement|113 28 199||||[[0.0,11011.0]]|[[1,264]]|[]|[]
523635bc83c6908933e5e0087ac247a1|C0027-og|C0027-reversedVerb|AudioReverb|227 56 142||||[]|[]|[]|[]
523635bc83c6908933e5e0087ac247a1|523635bc83c6908933e5e0087ac247a1|C0027-og|AudioSample|85 85 85||||[]|[]|[]|[]
523635bc83c6908933e5e0087ac247a1|523635bc83c6908933e5e0087ac247a1|02_Uncompressed|OutputAVI|199 113 28||||[]|[]|[]|[]
523635bc83c6908933e5e0087ac247a1|C0027-reversedVerb|_HALLWAY_combined|Donor|||||[]|[]|[]|[]
523635bc83c6908933e5e0087ac247a1|_HALLWAY_combined|youtube-07_HALLWAY_combined.avi_18 - 640x360 (medium)|SocialMedia|28 199 113||||[]|[]|[]|[]
523635bc83c6908933e5e0087ac247a1|_HALLWAY_combined|youtube-07_HALLWAY_combined.avi_36 - 320x180 (small)|SocialMedia|170 170 170||||[]|[]|[]|[]
523635bc83c6908933e5e0087ac247a1|_HALLWAY_combined|youtube-07_HALLWAY_combined.avi_22 - 1280x720 (hd720)|SocialMedia|56 142 227||||[]|[]|[]|[]
523635bc83c6908933e5e0087ac247a1|Final_Camera_Movement|_HALLWAY_combined|AddAudioSample|142 227 56||||[]|[]|[[0.0,11010.9375]]|[[0.0,11010.9375]]
5baaa8f3eeb23b0422476ca8caa37793|2Remove|2Remove_01|AntiForensicCopyExif|0 64 0||||[]|[]|[]|[]
5baaa8f3eeb23b0422476ca8caa37793|1AVI|2Remove|PasteSampled|0 128 0|remove|||[[0,11303.3910173]]|[[1,339]]|[]|[]
5baaa8f3eeb23b0422476ca8caa37793|5baaa8f3eeb23b0422476ca8caa37793|1AVI|OutputAVI|0 192 0||||[]|[]|[]|[]
5baaa8f3eeb23b0422476ca8caa37793|5baaa8f3eeb23b0422476ca8caa37793|2Remove_01|Donor|||||[]|[]|[]|[]
5c790703823fec4794bcc0a84f412402|5c790703823fec4794bcc0a84f412402_20|5c790703823fec4794bcc0a84f412402_25|AntiForensicCopyExif|0 126 255||||[]|[]|[]|[]
5c790703823fec4794bcc0a84f412402|5c790703823fec4794bcc0a84f412402_08|5c790703823fec4794bcc0a84f412402_15|TimeAlterationWarp|0 247 250||||[[7290.96989967,7458.19397993]]|[[219,222]]|[]|[]
5c790703823fec4794bcc0a84f412402|5c790703823fec4794bcc0a84f412402_08|5c790703823fec4794bcc0a84f412402_12|AntiForensicCopyExif|0 255 132||||[]|[]|[]|[]
5c790703823fec4794bcc0a84f412402|5c790703823fec4794bcc0a84f412402_10|5c790703823fec4794bcc0a84f412402_20|RemoveCamFingerprintPRNU|244 253 0||||[]|[]|[]|[]
5c790703823fec4794bcc0a84f412402|5c790703823fec4794bcc0a84f412402_10|5c790703823fec4794bcc0a84f412402_17|AntiForensicCopyExif|255 138 0||||[]|[]|[]|[]
5c790703823fec4794bcc0a84f412402|5c790703823fec4794bcc0a84f412402_03|5c790703823fec4794bcc0a84f412402_05|AntiForensicCopyExif|0 255 6||||[]|[]|[]|[]
5c790703823fec4794bcc0a84f412402|5c790703823fec4794bcc0a84f412402_03|5c790703823fec4794bcc0a84f412402_10|TimeAlterationWarp|120 255 0||||[[5284.28093645,5451.50501672]]|[[159,162]]|[]|[]
5c790703823fec4794bcc0a84f412402|5c790703823fec4794bcc0a84f412402_01|5c790703823fec4794bcc0a84f412402_03|SelectCutFrames|255 12 0||||[[5247.91086351,5281.33704735]]|[[158,159]]|[]|[]
5c790703823fec4794bcc0a84f412402|5c790703823fec4794bcc0a84f412402_01|5c790703823fec4794bcc0a84f412402_08|CopyPaste|255 0 114||||[[5247.91086351,7286.90807799]]|[[158,218]]|[]|[]
5c790703823fec4794bcc0a84f412402|5c790703823fec4794bcc0a84f412402|5c790703823fec4794bcc0a84f412402_05|Donor|||||[]|[]|[]|[]
5c790703823fec4794bcc0a84f412402|5c790703823fec4794bcc0a84f412402|5c790703823fec4794bcc0a84f412402_17|Donor|||||[]|[]|[]|[]
5c790703823fec4794bcc0a84f412402|5c790703823fec4794bcc0a84f412402|5c790703823fec4794bcc0a84f412402_12|Donor|||||[]|[]|[]|[]
5c790703823fec4794bcc0a84f412402|5c790703823fec4794bcc0a84f412402|5c790703823fec4794bcc0a84f412402_22|Donor|||||[]|[]|[]|[]
5c790703823fec4794bcc0a84f412402|5c790703823fec4794bcc0a84f412402|5c790703823fec4794bcc0a84f412402_25|Donor|||||[]|[]|[]|[]
5c790703823fec4794bcc0a84f412402|5c790703823fec4794bcc0a84f412402|5c790703823fec4794bcc0a84f412402_01|OutputAVI|255 0 240||||[]|[]|[]|[]
5c790703823fec4794bcc0a84f412402|5c790703823fec4794bcc0a84f412402_15|5c790703823fec4794bcc0a84f412402_22|AntiForensicCopyExif|144 0 255||||[]|[]|[]|[]
5e562dd89dd28144fb0424cb23341d8b|5e562dd89dd28144fb0424cb23341d8b_PasteSampled|5e562dd89dd28144fb0424cb23341d8b_02|OutputCopy|0 255 132||||[]|[]|[]|[]
5e562dd89dd28144fb0424cb23341d8b|5e562dd89dd28144fb0424cb23341d8b_PasteSampled|5e562dd89dd28144fb0424cb23341d8b_PasteSampled_04|AntiForensicCopyExif|244 253 0||||[]|[]|[]|[]
5e562dd89dd28144fb0424cb23341d8b|5e562dd89dd28144fb0424cb23341d8b|5e562dd89dd28144fb0424cb23341d8b_PasteSampled|PasteSampled|255 0 114|remove|||[[0.0,867.533333333]]|[[1,26]]|[]|[]
60a3d51f6592a0e289c2c8a0a4e1593b|60a3d51f6592a0e289c2c8a0a4e1593b_19|60a3d51f6592a0e289c2c8a0a4e1593b_29|AntiForensicEditExif|0 90 255||||[]|[]|[]|[]
60a3d51f6592a0e289c2c8a0a4e1593b|60a3d51f6592a0e289c2c8a0a4e1593b_14|60a3d51f6592a0e289c2c8a0a4e1593b_24|AntiForensicEditExif|0 180 255||||[]|[]|[]|[]
60a3d51f6592a0e289c2c8a0a4e1593b|60a3d51f6592a0e289c2c8a0a4e1593b_17|60a3d51f6592a0e289c2c8a0a4e1593b_26|AntiForensicCopyExif|0 255 240||||[]|[]|[]|[]
60a3d51f6592a0e289c2c8a0a4e1593b|60a3d51f6592a0e289c2c8a0a4e1593b_10|60a3d51f6592a0e289c2c8a0a4e1593b_22|RemoveCamFingerprintPRNU|0 255 150||||[]|[]|[]|[]
60a3d51f6592a0e289c2c8a0a4e1593b|60a3d51f6592a0e289c2c8a0a4e1593b_10|60a3d51f6592a0e289c2c8a0a4e1593b_19|AntiForensicCopyExif|0 255 60||||[]|[]|[]|[]
60a3d51f6592a0e289c2c8a0a4e1593b|60a3d51f6592a0e289c2c8a0a4e1593b_03|60a3d51f6592a0e289c2c8a0a4e1593b_10|TimeAlterationWarp|30 255 0||||[[10869.5652174,11003.3444816]]|[[326,328]]|[]|[]
60a3d51f6592a0e289c2c8a0a4e1593b|60a3d51f6592a0e289c2c8a0a4e1593b_03|60a3d51f6592a0e289c2c8a0a4e1593b_05|AntiForensicCopyExif|120 255 0||||[]|[]|[]|[]
60a3d51f6592a0e289c2c8a0a4e1593b|60a3d51f6592a0e289c2c8a0a4e1593b|60a3d51f6592a0e289c2c8a0a4e1593b_19|Donor|||||[]|[]|[]|[]
60a3d51f6592a0e289c2c8a0a4e1593b|60a3d51f6592a0e289c2c8a0a4e1593b|60a3d51f6592a0e289c2c8a0a4e1593b_14|Donor|||||[]|[]|[]|[]
60a3d51f6592a0e289c2c8a0a4e1593b|60a3d51f6592a0e289c2c8a0a4e1593b|60a3d51f6592a0e289c2c8a0a4e1593b_31|Donor|||||[]|[]|[]|[]
60a3d51f6592a0e289c2c8a0a4e1593b|60a3d51f6592a0e289c2c8a0a4e1593b|60a3d51f6592a0e289c2c8a0a4e1593b_26|Donor|||||[]|[]|[]|[]
60a3d51f6592a0e289c2c8a0a4e1593b|60a3d51f6592a0e289c2c8a0a4e1593b|60a3d51f6592a0e289c2c8a0a4e1593b_01|OutputAVI|210 255 0||||[]|[]|[]|[]
60a3d51f6592a0e289c2c8a0a4e1593b|60a3d51f6592a0e289c2c8a0a4e1593b|60a3d51f6592a0e289c2c8a0a4e1593b_05|Donor|||||[]|[]|[]|[]
60a3d51f6592a0e289c2c8a0a4e1593b|60a3d51f6592a0e289c2c8a0a4e1593b_01|60a3d51f6592a0e289c2c8a0a4e1593b_03|SelectCutFrames|255 210 0||||[[10830.0835655,10863.5097493]]|[[325,326]]|[]|[]
60a3d51f6592a0e289c2c8a0a4e1593b|60a3d51f6592a0e289c2c8a0a4e1593b_01|60a3d51f6592a0e289c2c8a0a4e1593b_08|CopyPaste|255 120 0||||[[10830.0835655,18752.0891365]]|[[325,561]]|[]|[]
60a3d51f6592a0e289c2c8a0a4e1593b|60a3d51f6592a0e289c2c8a0a4e1593b_31|60a3d51f6592a0e289c2c8a0a4e1593b_34|AntiForensicEditExif|255 30 0||||[]|[]|[]|[]
60a3d51f6592a0e289c2c8a0a4e1593b|60a3d51f6592a0e289c2c8a0a4e1593b_05|60a3d51f6592a0e289c2c8a0a4e1593b_12|AntiForensicEditExif|255 0 60||||[]|[]|[]|[]
60a3d51f6592a0e289c2c8a0a4e1593b|60a3d51f6592a0e289c2c8a0a4e1593b_08|60a3d51f6592a0e289c2c8a0a4e1593b_14|AntiForensicCopyExif|255 0 150||||[]|[]|[]|[]
60a3d51f6592a0e289c2c8a0a4e1593b|60a3d51f6592a0e289c2c8a0a4e1593b_08|60a3d51f6592a0e289c2c8a0a4e1593b_17|TimeAlterationWarp|255 0 240||||[[18762.541806,18896.3210702]]|[[562,564]]|[]|[]
60a3d51f6592a0e289c2c8a0a4e1593b|60a3d51f6592a0e289c2c8a0a4e1593b_22|60a3d51f6592a0e289c2c8a0a4e1593b_31|AntiForensicCopyExif|180 0 255||||[]|[]|[]|[]
646c1848ce547cc5d8c6abe892e51be7|01_Uncompressed|02_composite_Donor|PasteImageSpliceToFrames|146 36 73|add|man-made object||[[0.0,10510.5]]|[[1,252]]|[]|[]
646c1848ce547cc5d8c6abe892e51be7|Donor_sign|FRAME_1_MASK|SelectRegion|36 73 146||man-made object||[]|[]|[]|[]
646c1848ce547cc5d8c6abe892e51be7|02_composite_Donor|FINAL_composite|ObjectCGI|109 219 182||||[[0.0,10468.7916667]]|[[1,251]]|[]|[]
646c1848ce547cc5d8c6abe892e51be7|FINAL_composite|FINAL_composite_03|AntiForensicCopyExif|73 146 36||||[]|[]|[]|[]
646c1848ce547cc5d8c6abe892e51be7|FRAME_1_MASK|02_composite_Donor|Donor|||||[]|[]|[]|[]
646c1848ce547cc5d8c6abe892e51be7|5f589312dbdf0008bcd2707cc7fba59f|FINAL_composite_03|Donor|||||[]|[]|[]|[]
646c1848ce547cc5d8c6abe892e51be7|C0301|01_Uncompressed|OutputAVI|219 182 109||||[]|[]|[]|[]
646c1848ce547cc5d8c6abe892e51be7|C0300|Donor_sign|SelectImageFromFrame|182 109 219||||[]|[]|[]|[]
64bd1f29214cf295e47e1fadc0ea1cd0|64bd1f29214cf295e47e1fadc0ea1cd0|64bd1f29214cf295e47e1fadc0ea1cd0_23|Donor|||||[]|[]|[]|[]
64bd1f29214cf295e47e1fadc0ea1cd0|64bd1f29214cf295e47e1fadc0ea1cd0|64bd1f29214cf295e47e1fadc0ea1cd0_12|Donor|||||[]|[]|[]|[]
64bd1f29214cf295e47e1fadc0ea1cd0|64bd1f29214cf295e47e1fadc0ea1cd0|64bd1f29214cf295e47e1fadc0ea1cd0_05|Donor|||||[]|[]|[]|[]
64bd1f29214cf295e47e1fadc0ea1cd0|64bd1f29214cf295e47e1fadc0ea1cd0|64bd1f29214cf295e47e1fadc0ea1cd0_17|Donor|||||[]|[]|[]|[]
64bd1f29214cf295e47e1fadc0ea1cd0|64bd1f29214cf295e47e1fadc0ea1cd0|64bd1f29214cf295e47e1fadc0ea1cd0_01|OutputAVI|0 126 255||||[]|[]|[]|[]
64bd1f29214cf295e47e1fadc0ea1cd0|64bd1f29214cf295e47e1fadc0ea1cd0_20|64bd1f29214cf295e47e1fadc0ea1cd0_26|AntiForensicCopyExif|0 247 250||||[]|[]|[]|[]
64bd1f29214cf295e47e1fadc0ea1cd0|64bd1f29214cf295e47e1fadc0ea1cd0_10|64bd1f29214cf295e47e1fadc0ea1cd0_20|AddCamFingerprintPRNU|0 255 132||||[]|[]|[]|[]
64bd1f29214cf295e47e1fadc0ea1cd0|64bd1f29214cf295e47e1fadc0ea1cd0_10|64bd1f29214cf295e47e1fadc0ea1cd0_17|AntiForensicCopyExif|0 255 6||||[]|[]|[]|[]
64bd1f29214cf295e47e1fadc0ea1cd0|64bd1f29214cf295e47e1fadc0ea1cd0_15|64bd1f29214cf295e47e1fadc0ea1cd0_23|AntiForensicCopyExif|120 255 0||||[]|[]|[]|[]
64bd1f29214cf295e47e1fadc0ea1cd0|64bd1f29214cf295e47e1fadc0ea1cd0_03|64bd1f29214cf295e47e1fadc0ea1cd0_10|TimeAlterationWarp|244 253 0||||[[78394.6488294,78461.5384615]]|[[2345,2345]]|[]|[]
64bd1f29214cf295e47e1fadc0ea1cd0|64bd1f29214cf295e47e1fadc0ea1cd0_03|64bd1f29214cf295e47e1fadc0ea1cd0_05|AntiForensicCopyExif|255 138 0||||[]|[]|[]|[]
64bd1f29214cf295e47e1fadc0ea1cd0|64bd1f29214cf295e47e1fadc0ea1cd0_01|64bd1f29214cf295e47e1fadc0ea1cd0_03|SelectCutFrames|255 12 0||||[[78317.5487465,78350.9749304]]|[[2344,2345]]|[]|[]
64bd1f29214cf295e47e1fadc0ea1cd0|64bd1f29214cf295e47e1fadc0ea1cd0_01|64bd1f29214cf295e47e1fadc0ea1cd0_08|CopyPaste|255 0 114||||[[78317.5487465,82729.8050139]]|[[2344,2475]]|[]|[]
64bd1f29214cf295e47e1fadc0ea1cd0|47492f5498a000662d651b49f7dab2ac|64bd1f29214cf295e47e1fadc0ea1cd0_26|Donor|||||[]|[]|[]|[]
64bd1f29214cf295e47e1fadc0ea1cd0|47492f5498a000662d651b49f7dab2ac|64bd1f29214cf295e47e1fadc0ea1cd0_20|Donor|||||[]|[]|[]|[]
64bd1f29214cf295e47e1fadc0ea1cd0|64bd1f29214cf295e47e1fadc0ea1cd0_08|64bd1f29214cf295e47e1fadc0ea1cd0_12|AntiForensicCopyExif|255 0 240||||[]|[]|[]|[]
64bd1f29214cf295e47e1fadc0ea1cd0|64bd1f29214cf295e47e1fadc0ea1cd0_08|64bd1f29214cf295e47e1fadc0ea1cd0_15|TimeAlterationWarp|144 0 255||||[[82775.9197324,82842.8093645]]|[[2476,2476]]|[]|[]
6635263ffffe20b1985bc7d5deca7e06|6635263ffffe20b1985bc7d5deca7e06_PasteSampled|6635263ffffe20b1985bc7d5deca7e06_02|OutputCopy|0 255 132||||[]|[]|[]|[]
6635263ffffe20b1985bc7d5deca7e06|6635263ffffe20b1985bc7d5deca7e06_PasteSampled|6635263ffffe20b1985bc7d5deca7e06_PasteSampled_04|AntiForensicCopyExif|244 253 0||||[]|[]|[]|[]
6635263ffffe20b1985bc7d5deca7e06|6635263ffffe20b1985bc7d5deca7e06|6635263ffffe20b1985bc7d5deca7e06_PasteSampled|PasteSampled|255 0 114|remove|||[[0.0,867.533333333]]|[[1,26]]|[]|[]
683c1c201f8bf2abc1828192bb4d9329|1dd01be0e62153925d63d24d3b6f842b_GRAPHIC_ADDED|youtube-1dd01be0e62153925d63d24d3b6f842b_final.avi_22 - 1280x720 (hd720)|SocialMedia|0 64 0||||[]|[]|[]|[]
683c1c201f8bf2abc1828192bb4d9329|683c1c201f8bf2abc1828192bb4d9329|UNCOMPRESSEDavi|OutputAVI|0 128 0||||[]|[]|[]|[]
683c1c201f8bf2abc1828192bb4d9329|UNCOMPRESSEDavi|1dd01be0e62153925d63d24d3b6f842b_GRAPHIC_ADDED|ObjectCGI|0 192 0||||[[0.0,8942.26666667]]|[[1,268]]|[]|[]
70b9ac808cf1373c48b8f0d80fbd4507|70b9ac808cf1373c48b8f0d80fbd4507_08|70b9ac808cf1373c48b8f0d80fbd4507_15|TimeAlterationWarp|85 21 85||||[[160160.16016,160326.99366]]|[[4801,4804]]|[]|[]
70b9ac808cf1373c48b8f0d80fbd4507|70b9ac808cf1373c48b8f0d80fbd4507_08|70b9ac808cf1373c48b8f0d80fbd4507_12|AntiForensicCopyExif|170 42 170||||[]|[]|[]|[]
70b9ac808cf1373c48b8f0d80fbd4507|70b9ac808cf1373c48b8f0d80fbd4507_15|70b9ac808cf1373c48b8f0d80fbd4507_22|AntiForensicCopyExif|255 63 255||||[]|[]|[]|[]
70b9ac808cf1373c48b8f0d80fbd4507|70b9ac808cf1373c48b8f0d80fbd4507_10|70b9ac808cf1373c48b8f0d80fbd4507_17|AntiForensicCopyExif|255 127 254||||[]|[]|[]|[]
70b9ac808cf1373c48b8f0d80fbd4507|70b9ac808cf1373c48b8f0d80fbd4507_10|70b9ac808cf1373c48b8f0d80fbd4507_20|RemoveCamFingerprintPRNU|85 149 83||||[]|[]|[]|[]
70b9ac808cf1373c48b8f0d80fbd4507|70b9ac808cf1373c48b8f0d80fbd4507_20|70b9ac808cf1373c48b8f0d80fbd4507_25|AntiForensicCopyExif|170 170 168||||[]|[]|[]|[]
